attr_id,title,content_type_id,healing,aesthetic,gourmet,learning,heritage,mood_nature,romantic,family,active,nightlife
71322,CICA 미술관,14,0.2,0.9,0.0,1.0,0.6,0.0,0.7,0.2,0.0,0.1
71323,C아트뮤지엄(숲속의 미술공원),14,0.2,0.8,0.0,0.9,0.4,0.7,0.3,0.6,0.3,0.1
83394,가락수산시장,38,0.0,0.0,0.9,0.2,0.1,0.0,0.0,0.3,0.0,0.1
83395,가리봉시장,38,0.1,0.2,0.8,0.3,0.4,0.0,0.1,0.2,0.1,0.3
83397,가버 현대가든파이브,38,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
83407,개봉중앙시장,38,0.0,0.2,0.4,0.2,0.1,0.0,0.0,0.3,0.1,0.7
83410,갤러리아백화점 명품관,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
83416,갤럭시 롯데 김포점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83417,갤럭시 롯데 노원점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83418,갤럭시 롯데 미아점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83426,갤럭시 현대 천호점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83443,경동시장,38,0.1,0.2,0.8,0.3,0.4,0.0,0.2,0.5,0.3,0.4
83452,고세 현대가든파이브,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83467,골든듀 롯데잠실,38,0.0,0.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
83484,관악신사시장,38,0.2,0.3,0.8,0.2,0.2,0.1,0.2,0.4,0.2,0.3
83518,궁가는여우,38,0.0,0.8,0.0,0.2,0.7,0.0,0.6,0.4,0.0,0.0
83529,글라스스토리 합정,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
83544,길음시장,38,0.2,0.3,0.8,0.2,0.2,0.0,0.2,0.7,0.2,0.3
83561,꼼데가르송컬렉션현대무역점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
83603,나인(엔터식스 강남),38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609,남구로시장,38,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.2,0.2,0.2
83623,남평화상가,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3
83632,네스프레소 현대 목동점,38,0.0,0.8,0.9,0.2,0.0,0.0,0.1,0.2,0.0,0.0
83643,네파 현대가든파이브,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83729,닥터디자이너의원,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
83741,대림그랑프리안경원,38,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
83772,데무 현대가든파이브,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83788,데상트현대무역점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
83793,도곡시장,38,0.1,0.2,0.8,0.3,0.4,0.0,0.2,0.5,0.3,0.4
83797,동대문 종합시장·동대문 쇼핑타운,38,0.1,0.2,0.0,0.3,0.2,0.0,0.1,0.2,0.3,0.4
83807,동화상가,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
83809,두산타워 (doota),38,0.0,0.4,0.3,0.2,0.0,0.0,0.2,0.3,0.2,0.8
83820,드림케어약국,38,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0
83821,드림헤어라인의원,38,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
83830,디스커버리 가든파이브 송파,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83846,디올코스메틱,38,0.0,0.9,0.0,0.2,0.3,0.0,0.4,0.0,0.0,0.0
83896,랑방현대무역점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0
83904,랩포터리,38,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0
83915,러쉬코엑스점,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
83938,레몬마트 명동,38,0.0,0.2,0.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0
83940,레오나드현대무역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83942,레쿠 신세계강남,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83943,렌즈미 신림,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83946,렌즈미 잠실지하상가점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83980,로제도르 현대가든파이브,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
83983,롯데마트_강변점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
83985,롯데마트_서울양평점,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
83991,롯데마트_잠실점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
83994,롯데마트_토이저러스서울양평점,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
84000,롯데몰 은평점,38,0.2,0.4,0.8,0.2,0.0,0.0,0.3,0.8,0.4,0.3
84004,롯데백화점 노원점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
84005,롯데백화점 미아점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
84020,롯데하이마트 VIC마켓영등포점,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84045,루이까스텔 영등포,38,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
84064,룰루레몬애스레티카 청담점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
84084,리갈안경,38,0.0,0.4,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
84104,리스트 현대가든파이브,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84116,링코제일 코엑스,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84117,마노모스 건대,38,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84126,마시모두띠 아이에프씨몰,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84131,마이리틀타이거 현대가든파이브,38,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.9,0.0,0.0
84138,마천시장,38,0.2,0.2,0.8,0.2,0.3,0.0,0.1,0.7,0.2,0.3
84139,마포농수산물시장,38,0.1,0.2,0.8,0.2,0.1,0.2,0.1,0.4,0.2,0.2
84140,막스코 막스마라 청담,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84143,만리시장,38,0.1,0.2,0.0,0.4,0.8,0.0,0.1,0.3,0.2,0.3
84146,망고 아이에프씨몰,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84147,망원시장,38,0.2,0.7,0.8,0.3,0.2,0.1,0.4,0.6,0.3,0.8
84179,면곡시장,38,0.2,0.3,0.8,0.4,0.7,0.0,0.2,0.5,0.2,0.3
84180,면목시장,38,0.2,0.3,0.8,0.2,0.4,0.1,0.2,0.6,0.2,0.4
84186,모래내시장,38,0.2,0.3,0.9,0.2,0.4,0.0,0.2,0.8,0.1,0.3
84202,모자이크,38,0.0,0.4,0.2,0.7,0.0,0.0,0.2,0.1,0.0,0.3
84229,미꼬쥬얼리 신세계강남,38,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
84248,미샤 김포공항 롯데몰,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84251,미샤 현대가든파이브,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84259,미우미우 롯데 본점,38,0.0,0.9,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
84262,미우미우 청담점,38,0.0,0.9,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
84269,밀라노 영등포로터리 지하쇼핑센터,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84283,바닐라코 명동점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84287,바비브라운,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84304,바탕성형외과의원,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84306,박철웅안경원,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
84320,반클리프아펠 갤러리아,38,0.0,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84321,반클리프아펠 신세계 강남점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0
84329,발렌시아가 남성 신세계 강남점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84340,발렌티노남성 신세계 강남점,38,0.0,0.8,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0
84344,밤나무골시장,38,0.1,0.2,0.4,0.2,0.3,0.0,0.1,0.3,0.2,0.4
84346,방신재래시장,38,0.1,0.2,0.8,0.2,0.3,0.1,0.2,0.4,0.2,0.3
84368,베네통 롯데 서울역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84375,베르니스현대무역점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84377,베스티스 경복궁,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84383,벨루티 신세계 강남점,38,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
84388,별빛 남문시장,38,0.1,0.2,0.3,0.4,0.2,0.0,0.2,0.3,0.2,0.7
84407,보테가베네타 현대 목동점,38,0.0,0.8,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0
84421,봉일시장,38,0.0,0.2,0.8,0.1,0.2,0.0,0.1,0.4,0.0,0.3
84422,봉천중앙시장,38,0.2,0.3,0.8,0.2,0.2,0.0,0.1,0.4,0.1,0.3
84434,불가리안경,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84463,비단길 현대시장,38,0.1,0.2,0.8,0.3,0.2,0.0,0.1,0.4,0.2,0.3
84479,비이커현대무역점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84482,비체 롯데백화점 잠실점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0
84493,빈폴 롯데 노원점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84494,빈폴 롯데 미아점,38,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
84500,빈폴 현대가든파이브,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84511,사당시장,38,0.1,0.2,0.3,0.2,0.1,0.0,0.1,0.4,0.2,0.3
84512,사만사타바사 롯데 본점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84513,사뿐_가로수길점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84518,산드로 현대목동점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84523,삼성동시장,38,0.2,0.3,0.8,0.2,0.3,0.1,0.2,0.7,0.4,0.6
84528,상계중앙시장,38,0.1,0.2,0.3,0.2,0.2,0.0,0.1,0.4,0.1,0.2
84536,샤넬 아이에프씨몰,38,0.0,0.9,0.0,0.2,0.3,0.0,0.8,0.0,0.0,0.0
84550,서울청과,38,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.0
84560,설화수건대스타시티,38,0.0,0.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
84564,성대시장,38,0.1,0.2,0.8,0.3,0.4,0.0,0.2,0.5,0.2,0.3
84572,세실앤세드릭,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84592,소다_현대가산점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84595,소수책방,38,0.2,0.8,0.0,0.9,0.0,0.0,0.4,0.3,0.1,0.2
84616,수트서플라이 청담점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84641,스마트프렌즈 강남역지하쇼핑센터,38,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.9,0.0,0.0
84643,스와로브스키 타임스퀘어,38,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84644,스와로브스키 현대무역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84651,스케쳐스 IFC몰,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
84656,스케쳐스건대스타시티,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
84671,스톤아일랜드현대무역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84672,스톤헨지 가든파이브 송파점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84673,스톤헨지 현대 목동점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84675,스톤헨지 현대 미아점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84693,스포라도 아디다스 롯데미아,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
84699,승진완구,38,0.1,0.2,0.0,0.4,0.1,0.0,0.0,0.9,0.2,0.0
84715,시슬리 롯데아울렛 서울역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84725,신곡종합시장,38,0.2,0.3,0.8,0.2,0.4,0.0,0.2,0.6,0.1,0.2
84729,신라면세점(서울점),38,0.1,0.8,0.2,0.2,0.2,0.1,0.3,0.2,0.1,0.4
84730,신라아이파크면세점,38,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.4
84731,신사상가,38,0.0,0.2,0.8,0.2,0.3,0.0,0.1,0.4,0.0,0.3
84735,신세계백화점 맥,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84736,신세계백화점 본점,38,0.0,0.8,0.0,0.4,0.2,0.0,0.2,0.3,0.1,0.0
84738,신세계백화점 영등포,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84742,신원시장,38,0.2,0.3,0.8,0.2,0.3,0.2,0.2,0.7,0.4,0.6
84745,신평화패션타운,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
84749,쌤소나이트 롯데 서울역점,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84763,아디다스,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
84773,아디다스 아이에프씨몰,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
84774,아디다스 현대가든파이브,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
84785,아디다스현대무역점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
84808,아신,38,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.2,0.0,0.0
84832,아이리치,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84843,아이잗컬렉션 현대가든파이브,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84846,아이죤안경,38,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
84847,아이토리아안경원,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0
84853,아크레도 월드타워점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0
84880,안경과사람들,38,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
84887,안경창고싸군,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
84903,앙팡스 현대가든파이브,38,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0
84905,애플 가로수길점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84922,언더스타서울 서교,38,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84925,언더아머 스타필드 코엑스점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
84937,에뛰드하우스 영등포,38,0.0,0.8,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0
84941,에르메스 신세계강남,38,0.0,0.9,0.0,0.2,0.4,0.0,0.7,0.1,0.0,0.2
84944,에르메질도제냐 현대 코엑스점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
84951,에스제이에스제이현대무역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
84973,에이치엔엠 타임스퀘어점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84983,에잇세컨즈 현대 목동점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84984,에잇세컨즈 현대 천호점,38,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84987,에코현대무역점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84997,엔터식스 왕십리역점,38,0.0,0.8,0.0,0.2,0.0,0.0,0.2,0.3,0.0,0.4
85010,엘지베스트샵 문래점,38,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
85031,연남약국,38,0.2,0.3,0.0,0.4,0.2,0.1,0.2,0.3,0.1,0.1
85039,영풍문고 아이에프씨몰,38,0.0,0.4,0.0,0.9,0.2,0.0,0.0,0.3,0.0,0.0
85041,영풍문고 종로점,38,0.1,0.8,0.0,0.9,0.2,0.0,0.2,0.3,0.0,0.1
85058,오렌즈 건대,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85071,오렌즈 영등포지하상가점,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85072,오렌즈 왕십리역,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85079,오류시장,38,0.1,0.2,0.8,0.2,0.3,0.0,0.1,0.2,0.1,0.2
85081,오메가 신세계 강남점,38,0.0,0.8,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0
85083,오메가 현대 목동점,38,0.0,0.4,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
85088,오야니 현대가든파이브,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85092,오즈세컨현대무역점,38,0.0,0.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
85128,올리브영 건대 타운,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85130,올리브영 건대커먼그라운드점,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85136,올리브영 관악 타운,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85138,올리브영 광흥창역점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85140,올리브영 구로디지털단지역점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85143,올리브영 국회의사당역점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85147,올리브영 김포공항국내선청사점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85152,올리브영 답십리역점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85153,올리브영 대치점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85154,올리브영 대학로점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85156,올리브영 독립문,38,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
85157,올리브영 돈암중앙점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85165,올리브영 뚝섬유원지역,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85166,올리브영 롯데몰김포공항점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85167,올리브영 롯데백화점잠실점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85168,올리브영 롯데월드몰점,38,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85172,올리브영 메세나점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85173,올리브영 명동 타운,38,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85177,올리브영 명동점,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85178,올리브영 명동타임워크점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85180,올리브영 무교동점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85188,올리브영 보라매,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85193,올리브영 삼성중앙역점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85201,올리브영 서울숲역점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85209,올리브영 선릉역,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85210,올리브영 선릉타운,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85214,올리브영 세종로,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85218,올리브영 숭실대입구역,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85219,올리브영 스타시티,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85222,올리브영 신강남점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85225,올리브영 신논현역점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85228,올리브영 신대방역,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85235,올리브영 신사서초점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85239,올리브영 신천중앙점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85245,올리브영 씨제이남산더센터,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85255,올리브영 양재역점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85257,올리브영 어린이대공원역점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
85259,올리브영 여의도역,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85263,올리브영 연신내점,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85264,올리브영 연희,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85266,올리브영 오류동역점,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85267,올리브영 오목교역,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85270,올리브영 용산아이파크몰점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85273,올리브영 이대중앙,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85284,올리브영 종암,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85286,올리브영 중랑점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85287,올리브영 증미역,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85295,올리브영 타임스퀘어아트리움,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85296,올리브영 테헤란로점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85298,올리브영 파르나스몰점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85299,올리브영 플러스점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85309,올리브영 혜화역점,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85313,올리브영 홈플러스영등포,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85314,올리브영 홈플러스월곡,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
85317,올리브영 홍대공항철도역점,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85319,올리브영 홍대사거리점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85320,올리브영 홍대입구역,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85321,올리브영 홍대정문점,38,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
85330,올젠,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85346,와이드앵글 현대가든파이브,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
85357,용산전자랜드,38,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.2
85359,우림시장,38,0.0,0.2,0.8,0.2,0.1,0.0,0.0,0.4,0.1,0.1
85360,우림시장,38,0.0,0.3,0.8,0.2,0.1,0.0,0.1,0.4,0.2,0.3
85368,원더플레이스 롯데월드몰,38,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85379,위즈앤미의원,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85380,위클 여의도,38,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0
85383,유니클로 건대,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85387,유니클로 롯데노원,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
85388,유니클로 롯데몰김포,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
85389,유니클로 롯데미아,38,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85396,유니클로 목동,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
85400,유니클로 코엑스,38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85407,으뜸50안경,38,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
85411,이기대안경 홍대점,38,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
